timestamp,municipality_id,usage,total_capacity
7/16/2017 8:00,5,47,587
7/16/2017 8:27,4,1685,3893
7/16/2017 8:27,3,788,1930
7/16/2017 8:27,8,834,2947
7/16/2017 8:27,5,49,587
7/16/2017 8:27,2,224,697
7/16/2017 8:27,1,222,397
7/16/2017 8:27,9,534,1332
7/16/2017 8:27,6,643,3113
7/16/2017 8:27,0,364,2813
7/16/2017 8:27,7,749,2019
7/16/2017 9:00,5,63,587
7/16/2017 9:00,9,600,1332
7/16/2017 9:00,3,998,1930
7/16/2017 9:00,8,1030,2947
7/16/2017 9:00,4,2203,3893
7/16/2017 9:00,1,258,397
7/16/2017 9:00,2,288,697
7/16/2017 9:00,6,795,3113
7/16/2017 9:00,0,463,2813
7/16/2017 9:00,7,879,2019
7/16/2017 9:27,2,332,697
7/16/2017 9:27,8,1141,2947
7/16/2017 9:27,3,1179,1930
7/16/2017 9:27,5,73,587
7/16/2017 9:27,0,503,2813
7/16/2017 9:27,9,651,1332
7/16/2017 9:27,4,2586,3893
7/16/2017 9:27,1,287,397
7/16/2017 9:27,7,974,2019
7/16/2017 9:27,6,870,3113
7/16/2017 10:00,9,713,1332
7/16/2017 10:00,1,329,397
7/16/2017 10:00,7,1119,2019
7/16/2017 10:00,2,415,697
7/16/2017 10:00,3,1382,1930
7/16/2017 10:00,6,976,3113
7/16/2017 10:00,4,3000,3893
7/16/2017 10:00,5,108,587
7/16/2017 10:00,8,1270,2947
7/16/2017 10:00,0,558,2813
7/16/2017 10:33,8,1323,2947
7/16/2017 10:33,2,466,697
7/16/2017 10:33,5,138,587
7/16/2017 10:33,0,594,2813
7/16/2017 10:33,6,1059,3113
7/16/2017 10:33,3,1488,1930
7/16/2017 10:33,7,1210,2019
7/16/2017 10:33,1,349,397
7/16/2017 10:33,4,3224,3893
7/16/2017 10:33,9,753,1332
7/16/2017 11:00,2,504,697
7/16/2017 11:00,1,351,397
7/16/2017 11:00,3,1534,1930
7/16/2017 11:00,9,775,1332
7/16/2017 11:00,7,1270,2019
7/16/2017 11:00,4,3295,3893
7/16/2017 11:00,6,1113,3113
7/16/2017 11:00,5,158,587
7/16/2017 11:00,0,604,2813
7/16/2017 11:00,8,1354,2947
7/16/2017 11:27,9,789,1332
7/16/2017 11:27,7,1314,2019
7/16/2017 11:27,1,352,397
7/16/2017 11:27,5,172,587
7/16/2017 11:27,3,1546,1930
7/16/2017 11:27,2,534,697
7/16/2017 11:27,0,619,2813
7/16/2017 11:27,6,1165,3113
7/16/2017 11:27,8,1379,2947
7/16/2017 11:27,4,3304,3893
7/16/2017 12:00,9,810,1332
7/16/2017 12:00,7,1358,2019
7/16/2017 12:00,1,351,397
7/16/2017 12:00,0,628,2813
7/16/2017 12:00,4,3335,3893
7/16/2017 12:00,2,557,697
7/16/2017 12:00,8,1416,2947
7/16/2017 12:00,6,1216,3113
7/16/2017 12:00,5,183,587
7/16/2017 12:00,3,1562,1930
7/16/2017 12:27,9,818,1332
7/16/2017 12:27,5,181,587
7/16/2017 12:27,7,1382,2019
7/16/2017 12:27,4,3323,3893
7/16/2017 12:27,1,353,397
7/16/2017 12:27,6,1227,3113
7/16/2017 12:27,2,573,697
7/16/2017 12:27,0,635,2813
7/16/2017 12:27,8,1406,2947
7/16/2017 12:27,3,1570,1930
7/16/2017 13:00,0,638,2813
7/16/2017 13:00,1,352,397
7/16/2017 13:00,2,589,697
7/16/2017 13:00,8,1388,2947
7/16/2017 13:00,5,185,587
7/16/2017 13:00,9,825,1332
7/16/2017 13:00,3,1561,1930
7/16/2017 13:00,6,1248,3113
7/16/2017 13:00,7,1405,2019
7/16/2017 13:00,4,3339,3893
7/16/2017 13:27,3,1559,1930
7/16/2017 13:27,0,630,2813
7/16/2017 13:27,5,196,587
7/16/2017 13:27,8,1387,2947
7/16/2017 13:27,2,600,697
7/16/2017 13:27,9,823,1332
7/16/2017 13:27,6,1253,3113
7/16/2017 13:27,1,350,397
7/16/2017 13:27,4,3313,3893
7/16/2017 13:27,7,1414,2019
7/16/2017 14:00,3,1521,1930
7/16/2017 14:00,9,813,1332
7/16/2017 14:00,8,1379,2947
7/16/2017 14:00,7,1392,2019
7/16/2017 14:00,0,627,2813
7/16/2017 14:00,1,351,397
7/16/2017 14:00,2,588,697
7/16/2017 14:00,6,1231,3113
7/16/2017 14:00,5,191,587
7/16/2017 14:00,4,3252,3893
7/16/2017 14:27,8,1360,2947
7/16/2017 14:27,3,1488,1930
7/16/2017 14:27,6,1199,3113
7/16/2017 14:27,1,341,397
7/16/2017 14:27,0,606,2813
7/16/2017 14:27,2,570,697
7/16/2017 14:27,4,3178,3893
7/16/2017 14:27,7,1352,2019
7/16/2017 14:27,5,190,587
7/16/2017 14:27,9,791,1332
7/16/2017 15:00,6,1141,3113
7/16/2017 15:00,1,334,397
7/16/2017 15:00,2,532,697
7/16/2017 15:00,0,584,2813
7/16/2017 15:00,9,774,1332
7/16/2017 15:00,4,3035,3893
7/16/2017 15:00,7,1297,2019
7/16/2017 15:00,3,1422,1930
7/16/2017 15:00,8,1310,2947
7/16/2017 15:00,5,168,587
7/16/2017 15:33,5,154,587
7/16/2017 15:33,6,1071,3113
7/16/2017 15:33,0,547,2813
7/16/2017 15:33,8,1251,2947
7/16/2017 15:33,3,1342,1930
7/16/2017 15:33,7,1212,2019
7/16/2017 15:33,4,2868,3893
7/16/2017 15:33,9,728,1332
7/16/2017 15:33,1,312,397
7/16/2017 15:33,2,493,697
7/16/2017 16:00,6,1006,3113
7/16/2017 16:00,8,1208,2947
7/16/2017 16:00,9,705,1332
7/16/2017 16:00,5,149,587
7/16/2017 16:00,1,307,397
7/16/2017 16:00,2,455,697
7/16/2017 16:00,0,522,2813
7/16/2017 16:00,7,1151,2019
7/16/2017 16:00,4,2718,3893
7/16/2017 16:00,3,1263,1930
7/16/2017 16:33,7,1048,2019
7/16/2017 16:33,1,281,397
7/16/2017 16:33,0,454,2813
7/16/2017 16:33,4,2309,3893
7/16/2017 16:33,9,658,1332
7/16/2017 16:33,2,399,697
7/16/2017 16:33,6,900,3113
7/16/2017 16:33,3,1040,1930
7/16/2017 16:33,8,1097,2947
7/16/2017 16:33,5,134,587
7/17/2017 8:04,7,652,2019
7/17/2017 8:04,8,577,2947
7/17/2017 8:04,9,400,1332
7/17/2017 8:04,4,1345,3893
7/17/2017 8:04,0,207,2813
7/17/2017 8:04,2,261,697
7/17/2017 8:04,1,108,397
7/17/2017 8:04,5,43,587
7/17/2017 8:04,3,649,1930
7/17/2017 8:04,6,628,3113
7/17/2017 8:31,4,1738,3893
7/17/2017 8:31,7,719,2019
7/17/2017 8:31,0,268,2813
7/17/2017 8:31,3,796,1930
7/17/2017 8:31,8,696,2947
7/17/2017 8:31,2,297,697
7/17/2017 8:31,9,431,1332
7/17/2017 8:31,5,47,587
7/17/2017 8:31,1,136,397
7/17/2017 8:31,6,700,3113
7/17/2017 9:03,0,358,2813
7/17/2017 9:03,1,176,397
7/17/2017 9:03,2,351,697
7/17/2017 9:03,5,60,587
7/17/2017 9:03,8,911,2947
7/17/2017 9:03,9,499,1332
7/17/2017 9:03,6,823,3113
7/17/2017 9:03,4,2258,3893
7/17/2017 9:03,3,996,1930
7/17/2017 9:03,7,841,2019
7/17/2017 9:31,2,371,697
7/17/2017 9:31,9,567,1332
7/17/2017 9:31,5,78,587
7/17/2017 9:31,1,210,397
7/17/2017 9:31,4,2625,3893
7/17/2017 9:31,7,929,2019
7/17/2017 9:31,6,894,3113
7/17/2017 9:31,3,1169,1930
7/17/2017 9:31,0,420,2813
7/17/2017 9:31,8,1020,2947
7/17/2017 9:57,4,2934,3893
7/17/2017 9:57,8,1202,2947
7/17/2017 9:57,2,425,697
7/17/2017 9:57,9,701,1332
7/17/2017 9:57,7,1117,2019
7/17/2017 9:57,1,312,397
7/17/2017 9:57,6,987,3113
7/17/2017 9:57,3,1304,1930
7/17/2017 9:57,0,539,2813
7/17/2017 9:57,5,117,587
7/17/2017 10:31,3,1395,1930
7/17/2017 10:31,4,3144,3893
7/17/2017 10:31,7,1249,2019
7/17/2017 10:31,9,772,1332
7/17/2017 10:31,6,1081,3113
7/17/2017 10:31,5,155,587
7/17/2017 10:31,0,603,2813
7/17/2017 10:31,8,1289,2947
7/17/2017 10:31,1,357,397
7/17/2017 10:31,2,486,697
7/17/2017 11:04,9,827,1332
7/17/2017 11:04,3,1451,1930
7/17/2017 11:04,4,3275,3893
7/17/2017 11:04,6,1152,3113
7/17/2017 11:04,8,1351,2947
7/17/2017 11:04,0,648,2813
7/17/2017 11:04,7,1336,2019
7/17/2017 11:04,5,191,587
7/17/2017 11:04,2,518,697
7/17/2017 11:04,1,380,397
7/17/2017 11:31,3,1480,1930
7/17/2017 11:31,9,854,1332
7/17/2017 11:31,8,1388,2947
7/17/2017 11:31,1,396,397
7/17/2017 11:31,5,195,587
7/17/2017 11:31,0,670,2813
7/17/2017 11:31,7,1381,2019
7/17/2017 11:31,4,3309,3893
7/17/2017 11:31,2,536,697
7/17/2017 11:31,6,1182,3113
7/17/2017 12:04,9,881,1332
7/17/2017 12:04,2,548,697
7/17/2017 12:04,5,218,587
7/17/2017 12:04,0,671,2813
7/17/2017 12:04,3,1504,1930
7/17/2017 12:04,4,3357,3893
7/17/2017 12:04,8,1433,2947
7/17/2017 12:04,6,1212,3113
7/17/2017 12:04,1,399,397
7/17/2017 12:04,7,1420,2019
7/17/2017 12:31,4,3366,3893
7/17/2017 12:31,1,401,397
7/17/2017 12:31,0,676,2813
7/17/2017 12:31,5,219,587
7/17/2017 12:31,8,1430,2947
7/17/2017 12:31,7,1439,2019
7/17/2017 12:31,6,1220,3113
7/17/2017 12:31,2,557,697
7/17/2017 12:31,3,1518,1930
7/17/2017 12:31,9,891,1332
7/17/2017 13:04,6,1272,3113
7/17/2017 13:04,2,605,697
7/17/2017 13:04,9,915,1332
7/17/2017 13:04,7,1511,2019
7/17/2017 13:04,5,223,587
7/17/2017 13:04,1,399,397
7/17/2017 13:04,4,3345,3893
7/17/2017 13:04,0,671,2813
7/17/2017 13:04,3,1517,1930
7/17/2017 13:04,8,1453,2947
7/17/2017 13:31,4,3315,3893
7/17/2017 13:31,2,614,697
7/17/2017 13:31,0,666,2813
7/17/2017 13:31,7,1513,2019
7/17/2017 13:31,6,1262,3113
7/17/2017 13:31,3,1513,1930
7/17/2017 13:31,5,221,587
7/17/2017 13:31,8,1453,2947
7/17/2017 13:31,1,403,397
7/17/2017 13:31,9,908,1332
7/17/2017 14:04,8,1447,2947
7/17/2017 14:04,4,3287,3893
7/17/2017 14:04,0,647,2813
7/17/2017 14:04,2,604,697
7/17/2017 14:04,9,908,1332
7/17/2017 14:04,3,1490,1930
7/17/2017 14:04,7,1503,2019
7/17/2017 14:04,6,1236,3113
7/17/2017 14:04,5,202,587
7/17/2017 14:04,1,403,397
7/17/2017 14:30,3,1471,1930
7/17/2017 14:30,6,1188,3113
7/17/2017 14:30,2,596,697
7/17/2017 14:30,7,1489,2019
7/17/2017 14:30,1,402,397
7/17/2017 14:30,0,613,2813
7/17/2017 14:30,4,3242,3893
7/17/2017 14:30,5,184,587
7/17/2017 14:30,9,902,1332
7/17/2017 14:30,8,1428,2947
7/17/2017 14:58,8,1409,2947
7/17/2017 14:58,9,884,1332
7/17/2017 14:58,4,3134,3893
7/17/2017 14:58,1,409,397
7/17/2017 14:58,2,564,697
7/17/2017 14:58,5,159,587
7/17/2017 14:58,7,1439,2019
7/17/2017 14:58,0,603,2813
7/17/2017 14:58,6,1130,3113
7/17/2017 14:58,3,1413,1930
7/17/2017 15:30,2,535,697
7/17/2017 15:30,0,560,2813
7/17/2017 15:30,7,1368,2019
7/17/2017 15:30,1,384,397
7/17/2017 15:30,4,2951,3893
7/17/2017 15:30,5,145,587
7/17/2017 15:30,9,842,1332
7/17/2017 15:30,3,1340,1930
7/17/2017 15:30,6,1074,3113
7/17/2017 15:30,8,1345,2947
7/17/2017 15:58,3,1258,1930
7/17/2017 15:58,5,139,587
7/17/2017 15:58,2,513,697
7/17/2017 15:58,8,1282,2947
7/17/2017 15:58,9,803,1332
7/17/2017 15:58,4,2791,3893
7/17/2017 15:58,1,374,397
7/17/2017 15:58,7,1307,2019
7/17/2017 15:58,0,527,2813
7/17/2017 15:58,6,1016,3113
7/17/2017 16:31,6,927,3113
7/17/2017 16:31,4,2447,3893
7/17/2017 16:31,2,465,697
7/17/2017 16:31,7,1215,2019
7/17/2017 16:31,0,476,2813
7/17/2017 16:31,5,123,587
7/17/2017 16:31,3,1082,1930
7/17/2017 16:31,9,759,1332
7/17/2017 16:31,1,351,397
7/17/2017 16:31,8,1177,2947
7/18/2017 8:01,9,351,1332
7/18/2017 8:01,6,473,3113
7/18/2017 8:01,5,44,587
7/18/2017 8:01,3,601,1930
7/18/2017 8:01,8,547,2947
7/18/2017 8:01,4,1265,3893
7/18/2017 8:01,0,206,2813
7/18/2017 8:01,2,218,697
7/18/2017 8:01,1,138,397
7/18/2017 8:01,7,560,2019
7/18/2017 8:27,4,1637,3893
7/18/2017 8:27,3,736,1930
7/18/2017 8:27,6,546,3113
7/18/2017 8:27,5,46,587
7/18/2017 8:27,0,265,2813
7/18/2017 8:27,9,379,1332
7/18/2017 8:27,7,625,2019
7/18/2017 8:27,2,255,697
7/18/2017 8:27,8,653,2947
7/18/2017 8:27,1,163,397
7/18/2017 9:27,1,230,397
7/18/2017 9:27,2,326,697
7/18/2017 9:27,9,475,1332
7/18/2017 9:27,5,82,587
7/18/2017 9:27,6,697,3113
7/18/2017 9:27,3,1080,1930
7/18/2017 9:27,4,2374,3893
7/18/2017 9:27,7,792,2019
7/18/2017 9:27,0,396,2813
7/18/2017 9:27,8,903,2947
7/18/2017 10:01,9,533,1332
7/18/2017 10:01,8,997,2947
7/18/2017 10:01,0,449,2813
7/18/2017 10:01,1,259,397
7/18/2017 10:01,2,361,697
7/18/2017 10:01,3,1237,1930
7/18/2017 10:01,4,2691,3893
7/18/2017 10:01,6,772,3113
7/18/2017 10:01,7,885,2019
7/18/2017 10:01,5,126,587
7/18/2017 10:27,3,1312,1930
7/18/2017 10:27,8,1053,2947
7/18/2017 10:27,9,579,1332
7/18/2017 10:27,7,966,2019
7/18/2017 10:27,2,396,697
7/18/2017 10:27,1,278,397
7/18/2017 10:27,4,2831,3893
7/18/2017 10:27,0,483,2813
7/18/2017 10:27,5,166,587
7/18/2017 10:27,6,834,3113
7/18/2017 11:01,5,203,587
7/18/2017 11:01,6,899,3113
7/18/2017 11:01,0,540,2813
7/18/2017 11:01,2,438,697
7/18/2017 11:01,3,1350,1930
7/18/2017 11:01,4,2947,3893
7/18/2017 11:01,8,1111,2947
7/18/2017 11:01,7,1044,2019
7/18/2017 11:01,9,615,1332
7/18/2017 11:01,1,306,397
7/18/2017 11:34,9,652,1332
7/18/2017 11:34,8,1154,2947
7/18/2017 11:34,5,206,587
7/18/2017 11:34,4,2983,3893
7/18/2017 11:34,6,938,3113
7/18/2017 11:34,0,581,2813
7/18/2017 11:34,7,1093,2019
7/18/2017 11:34,1,329,397
7/18/2017 11:34,3,1377,1930
7/18/2017 11:34,2,450,697
7/18/2017 12:01,4,3005,3893
7/18/2017 12:01,7,1129,2019
7/18/2017 12:01,0,613,2813
7/18/2017 12:01,9,668,1332
7/18/2017 12:01,1,351,397
7/18/2017 12:01,6,963,3113
7/18/2017 12:01,8,1185,2947
7/18/2017 12:01,2,470,697
7/18/2017 12:01,3,1386,1930
7/18/2017 12:01,5,214,587
7/18/2017 12:27,2,475,697
7/18/2017 12:27,1,400,397
7/18/2017 12:27,8,1234,2947
7/18/2017 12:27,7,1184,2019
7/18/2017 12:27,9,718,1332
7/18/2017 12:27,6,970,3113
7/18/2017 12:27,5,202,587
7/18/2017 12:27,4,2998,3893
7/18/2017 12:27,3,1384,1930
7/18/2017 12:27,0,665,2813
7/18/2017 13:01,1,392,397
7/18/2017 13:01,5,210,587
7/18/2017 13:01,8,1222,2947
7/18/2017 13:01,2,472,697
7/18/2017 13:01,3,1362,1930
7/18/2017 13:01,0,654,2813
7/18/2017 13:01,9,725,1332
7/18/2017 13:01,4,2968,3893
7/18/2017 13:01,7,1188,2019
7/18/2017 13:01,6,961,3113
7/18/2017 13:34,5,226,587
7/18/2017 13:34,6,962,3113
7/18/2017 13:34,3,1383,1930
7/18/2017 13:34,7,1198,2019
7/18/2017 13:34,2,477,697
7/18/2017 13:34,9,730,1332
7/18/2017 13:34,4,2932,3893
7/18/2017 13:34,8,1219,2947
7/18/2017 13:34,0,665,2813
7/18/2017 13:34,1,405,397
7/18/2017 14:01,0,648,2813
7/18/2017 14:01,1,395,397
7/18/2017 14:01,2,484,697
7/18/2017 14:01,6,959,3113
7/18/2017 14:01,4,2926,3893
7/18/2017 14:01,3,1394,1930
7/18/2017 14:01,9,712,1332
7/18/2017 14:01,5,222,587
7/18/2017 14:01,8,1207,2947
7/18/2017 14:01,7,1187,2019
7/18/2017 14:28,2,473,697
7/18/2017 14:28,4,2865,3893
7/18/2017 14:28,0,637,2813
7/18/2017 14:28,5,205,587
7/18/2017 14:28,3,1371,1930
7/18/2017 14:28,6,937,3113
7/18/2017 14:28,8,1194,2947
7/18/2017 14:28,9,705,1332
7/18/2017 14:28,7,1169,2019
7/18/2017 14:28,1,392,397
7/18/2017 15:01,5,177,587
7/18/2017 15:01,4,2723,3893
7/18/2017 15:01,0,614,2813
7/18/2017 15:01,7,1135,2019
7/18/2017 15:01,1,388,397
7/18/2017 15:01,8,1165,2947
7/18/2017 15:01,6,904,3113
7/18/2017 15:01,2,465,697
7/18/2017 15:01,3,1312,1930
7/18/2017 15:01,9,679,1332
7/18/2017 15:28,8,1119,2947
7/18/2017 15:28,2,451,697
7/18/2017 15:28,1,370,397
7/18/2017 15:28,7,1077,2019
7/18/2017 15:28,0,585,2813
7/18/2017 15:28,9,635,1332
7/18/2017 15:28,6,863,3113
7/18/2017 15:28,4,2605,3893
7/18/2017 15:28,5,173,587
7/18/2017 15:28,3,1262,1930
7/18/2017 16:01,8,1054,2947
7/18/2017 16:01,3,1168,1930
7/18/2017 16:01,7,1031,2019
7/18/2017 16:01,5,163,587
7/18/2017 16:01,0,563,2813
7/18/2017 16:01,9,602,1332
7/18/2017 16:01,4,2408,3893
7/18/2017 16:01,2,438,697
7/18/2017 16:01,6,829,3113
7/18/2017 16:01,1,357,397
7/18/2017 16:28,8,1006,2947
7/18/2017 16:28,4,2202,3893
7/18/2017 16:28,0,538,2813
7/18/2017 16:28,3,1059,1930
7/18/2017 16:28,2,417,697
7/18/2017 16:28,1,352,397
7/18/2017 16:28,5,149,587
7/18/2017 16:28,6,775,3113
7/18/2017 16:28,7,992,2019
7/18/2017 16:28,9,584,1332
7/19/2017 7:57,4,685,3893
7/19/2017 7:57,1,116,397
7/19/2017 7:57,3,319,1930
7/19/2017 7:57,6,399,3113
7/19/2017 7:57,5,38,587
7/19/2017 7:57,2,234,697
7/19/2017 7:57,9,285,1332
7/19/2017 7:57,8,357,2947
7/19/2017 7:57,0,119,2813
7/19/2017 7:57,7,510,2019
7/19/2017 8:31,6,416,3113
7/19/2017 8:31,7,546,2019
7/19/2017 8:31,1,130,397
7/19/2017 8:31,2,242,697
7/19/2017 8:31,9,313,1332
7/19/2017 8:31,0,133,2813
7/19/2017 8:31,8,383,2947
7/19/2017 8:31,3,358,1930
7/19/2017 8:31,5,43,587
7/19/2017 8:31,4,746,3893
7/19/2017 8:57,3,444,1930
7/19/2017 8:57,9,361,1332
7/19/2017 8:57,6,451,3113
7/19/2017 8:57,5,60,587
7/19/2017 8:57,0,172,2813
7/19/2017 8:57,8,439,2947
7/19/2017 8:57,7,611,2019
7/19/2017 8:57,2,259,697
7/19/2017 8:57,4,856,3893
7/19/2017 8:57,1,161,397
7/19/2017 9:31,2,272,697
7/19/2017 9:31,9,433,1332
7/19/2017 9:31,8,508,2947
7/19/2017 9:31,3,546,1930
7/19/2017 9:31,4,998,3893
7/19/2017 9:31,1,209,397
7/19/2017 9:31,5,111,587
7/19/2017 9:31,7,696,2019
7/19/2017 9:31,0,225,2813
7/19/2017 9:31,6,479,3113
7/19/2017 10:04,5,161,587
7/19/2017 10:04,8,590,2947
7/19/2017 10:04,9,519,1332
7/19/2017 10:04,0,299,2813
7/19/2017 10:04,4,1159,3893
7/19/2017 10:04,3,639,1930
7/19/2017 10:04,7,811,2019
7/19/2017 10:04,6,528,3113
7/19/2017 10:04,1,266,397
7/19/2017 10:04,2,301,697
7/19/2017 10:31,1,299,397
7/19/2017 10:31,6,578,3113
7/19/2017 10:31,0,351,2813
7/19/2017 10:31,5,205,587
7/19/2017 10:31,3,726,1930
7/19/2017 10:31,9,576,1332
7/19/2017 10:31,2,318,697
7/19/2017 10:31,4,1294,3893
7/19/2017 10:31,7,885,2019
7/19/2017 10:31,8,652,2947
7/19/2017 10:58,7,959,2019
7/19/2017 10:58,6,618,3113
7/19/2017 10:58,1,340,397
7/19/2017 10:58,3,791,1930
7/19/2017 10:58,9,643,1332
7/19/2017 10:58,4,1434,3893
7/19/2017 10:58,8,736,2947
7/19/2017 10:58,0,409,2813
7/19/2017 10:58,5,244,587
7/19/2017 10:58,2,325,697
7/19/2017 11:31,6,698,3113
7/19/2017 11:31,7,1080,2019
7/19/2017 11:31,0,488,2813
7/19/2017 11:31,8,815,2947
7/19/2017 11:31,4,1554,3893
7/19/2017 11:31,2,357,697
7/19/2017 11:31,3,853,1930
7/19/2017 11:31,9,732,1332
7/19/2017 11:31,1,388,397
7/19/2017 11:31,5,278,587
7/19/2017 12:04,8,889,2947
7/19/2017 12:04,6,800,3113
7/19/2017 12:04,5,302,587
7/19/2017 12:04,3,933,1930
7/19/2017 12:04,7,1191,2019
7/19/2017 12:04,0,549,2813
7/19/2017 12:04,9,807,1332
7/19/2017 12:04,1,411,397
7/19/2017 12:04,4,1701,3893
7/19/2017 12:04,2,393,697
7/19/2017 12:31,8,913,2947
7/19/2017 12:31,7,1262,2019
7/19/2017 12:31,1,411,397
7/19/2017 12:31,4,1844,3893
7/19/2017 12:31,9,851,1332
7/19/2017 12:31,6,849,3113
7/19/2017 12:31,3,1023,1930
7/19/2017 12:31,2,420,697
7/19/2017 12:31,5,349,587
7/19/2017 12:31,0,554,2813
7/19/2017 13:04,1,408,397
7/19/2017 13:04,9,888,1332
7/19/2017 13:04,3,1116,1930
7/19/2017 13:04,0,555,2813
7/19/2017 13:04,2,453,697
7/19/2017 13:04,7,1332,2019
7/19/2017 13:04,8,933,2947
7/19/2017 13:04,6,907,3113
7/19/2017 13:04,5,409,587
7/19/2017 13:04,4,2000,3893
7/19/2017 13:31,1,411,397
7/19/2017 13:31,5,438,587
7/19/2017 13:31,2,486,697
7/19/2017 13:31,9,949,1332
7/19/2017 13:31,4,2062,3893
7/19/2017 13:31,6,971,3113
7/19/2017 13:31,8,992,2947
7/19/2017 13:31,3,1150,1930
7/19/2017 13:31,7,1426,2019
7/19/2017 13:31,0,555,2813
7/19/2017 14:04,6,1065,3113
7/19/2017 14:04,1,411,397
7/19/2017 14:04,9,997,1332
7/19/2017 14:04,7,1517,2019
7/19/2017 14:04,4,2132,3893
7/19/2017 14:04,8,1064,2947
7/19/2017 14:04,0,565,2813
7/19/2017 14:04,2,529,697
7/19/2017 14:04,5,501,587
7/19/2017 14:04,3,1202,1930
7/19/2017 14:31,3,1214,1930
7/19/2017 14:31,5,482,587
7/19/2017 14:31,6,1107,3113
7/19/2017 14:31,1,408,397
7/19/2017 14:31,2,567,697
7/19/2017 14:31,8,1086,2947
7/19/2017 14:31,9,1013,1332
7/19/2017 14:31,4,2145,3893
7/19/2017 14:31,0,558,2813
7/19/2017 14:31,7,1571,2019
7/19/2017 15:04,9,1024,1332
7/19/2017 15:04,2,572,697
7/19/2017 15:04,6,1148,3113
7/19/2017 15:04,4,2156,3893
7/19/2017 15:04,3,1213,1930
7/19/2017 15:04,7,1587,2019
7/19/2017 15:04,5,491,587
7/19/2017 15:04,0,560,2813
7/19/2017 15:04,8,1112,2947
7/19/2017 15:04,1,397,397
7/19/2017 15:31,3,1204,1930
7/19/2017 15:31,4,2139,3893
7/19/2017 15:31,7,1587,2019
7/19/2017 15:31,9,1032,1332
7/19/2017 15:31,2,564,697
7/19/2017 15:31,0,577,2813
7/19/2017 15:31,1,397,397
7/19/2017 15:31,8,1118,2947
7/19/2017 15:31,6,1155,3113
7/19/2017 15:31,5,498,587
7/19/2017 16:04,4,2023,3893
7/19/2017 16:04,7,1569,2019
7/19/2017 16:04,2,569,697
7/19/2017 16:04,5,461,587
7/19/2017 16:04,0,594,2813
7/19/2017 16:04,3,1143,1930
7/19/2017 16:04,1,404,397
7/19/2017 16:04,8,1130,2947
7/19/2017 16:04,9,1009,1332
7/19/2017 16:04,6,1165,3113
7/19/2017 16:31,4,1870,3893
7/19/2017 16:31,8,1128,2947
7/19/2017 16:31,9,975,1332
7/19/2017 16:31,5,440,587
7/19/2017 16:31,1,411,397
7/19/2017 16:31,7,1506,2019
7/19/2017 16:31,3,1043,1930
7/19/2017 16:31,0,620,2813
7/19/2017 16:31,6,1139,3113
7/19/2017 16:31,2,540,697
7/20/2017 8:01,6,474,3113
7/20/2017 8:01,3,282,1930
7/20/2017 8:01,4,650,3893
7/20/2017 8:01,0,140,2813
7/20/2017 8:01,5,29,587
7/20/2017 8:01,1,122,397
7/20/2017 8:01,7,580,2019
7/20/2017 8:01,9,348,1332
7/20/2017 8:01,8,394,2947
7/20/2017 8:01,2,241,697
7/20/2017 8:27,4,669,3893
7/20/2017 8:27,5,31,587
7/20/2017 8:27,7,579,2019
7/20/2017 8:27,8,395,2947
7/20/2017 8:27,2,240,697
7/20/2017 8:27,9,348,1332
7/20/2017 8:27,3,293,1930
7/20/2017 8:27,0,146,2813
7/20/2017 8:27,6,471,3113
7/20/2017 8:27,1,126,397
7/20/2017 9:01,3,309,1930
7/20/2017 9:01,4,697,3893
7/20/2017 9:01,5,30,587
7/20/2017 9:01,1,133,397
7/20/2017 9:01,6,478,3113
7/20/2017 9:01,0,156,2813
7/20/2017 9:01,2,245,697
7/20/2017 9:01,7,590,2019
7/20/2017 9:01,9,354,1332
7/20/2017 9:01,8,402,2947
7/20/2017 9:27,2,254,697
7/20/2017 9:27,8,434,2947
7/20/2017 9:27,0,198,2813
7/20/2017 9:27,6,494,3113
7/20/2017 9:27,9,390,1332
7/20/2017 9:27,1,166,397
7/20/2017 9:27,7,635,2019
7/20/2017 9:27,3,333,1930
7/20/2017 9:27,4,726,3893
7/20/2017 9:27,5,33,587
7/20/2017 10:01,5,37,587
7/20/2017 10:01,4,791,3893
7/20/2017 10:01,0,282,2813
7/20/2017 10:01,8,502,2947
7/20/2017 10:01,9,456,1332
7/20/2017 10:01,2,259,697
7/20/2017 10:01,7,706,2019
7/20/2017 10:01,1,220,397
7/20/2017 10:01,3,367,1930
7/20/2017 10:01,6,535,3113
7/20/2017 10:27,1,257,397
7/20/2017 10:27,4,840,3893
7/20/2017 10:27,9,502,1332
7/20/2017 10:27,7,750,2019
7/20/2017 10:27,2,257,697
7/20/2017 10:27,6,562,3113
7/20/2017 10:27,3,390,1930
7/20/2017 10:27,8,558,2947
7/20/2017 10:27,5,53,587
7/20/2017 10:27,0,346,2813
7/20/2017 11:01,4,945,3893
7/20/2017 11:01,5,104,587
7/20/2017 11:01,3,429,1930
7/20/2017 11:01,7,858,2019
7/20/2017 11:01,2,264,697
7/20/2017 11:01,6,595,3113
7/20/2017 11:01,0,451,2813
7/20/2017 11:01,9,603,1332
7/20/2017 11:01,8,667,2947
7/20/2017 11:01,1,336,397
7/20/2017 11:27,9,668,1332
7/20/2017 11:27,5,137,587
7/20/2017 11:27,1,376,397
7/20/2017 11:27,4,1056,3893
